,target,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surfae_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_pring_color,population,habitat
1404,1,2,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
1405,0,5,2,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1
1406,0,5,2,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1
1407,0,2,2,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1408,0,2,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1409,0,5,0,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,3,1
1410,0,2,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
1411,0,2,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1412,0,5,0,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1413,0,2,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,0,1
1414,0,2,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
1415,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
1416,0,5,2,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1417,0,5,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1
1418,0,2,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
1419,1,5,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5
1420,0,5,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
1421,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,4,0
1422,0,2,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1423,0,5,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1424,0,2,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1425,0,2,2,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1
1426,0,5,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1
1427,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4
1428,1,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
1429,0,5,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1
1430,0,5,0,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,4,0
1431,1,2,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,1
1432,1,5,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5
1433,1,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
1434,0,5,0,4,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,5,0
1435,0,0,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
1436,1,2,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1
1437,0,2,0,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1
1438,0,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1439,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,2,5,0
1440,0,5,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,0,1
1441,0,2,0,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1
1442,0,2,0,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1443,1,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
1444,1,2,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,1
1445,0,5,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
1446,0,2,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1
1447,0,5,0,4,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,4,0
1448,0,2,2,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1
1449,0,2,0,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,0,1
1450,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
1451,0,5,0,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1452,1,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1
1453,0,5,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1454,0,2,0,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1
1455,0,5,2,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1456,0,5,0,4,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0
1457,0,5,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1
1458,1,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,5
1459,0,5,0,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,4,0
1460,0,5,2,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1461,0,2,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1
1462,0,5,2,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
1463,0,5,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1
1464,0,5,3,3,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,4,0
1465,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,5,0
1466,0,5,2,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
1467,0,2,0,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1
1468,0,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1469,0,5,3,2,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,5,0
1470,0,2,2,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
1471,1,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5
1472,0,2,0,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1
1473,0,5,0,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1
1474,0,2,0,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1
1475,0,2,2,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
1476,0,5,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1
1477,1,2,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1
1478,0,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1
1479,0,2,2,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1
1480,0,5,2,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1481,0,5,0,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1
1482,0,5,2,4,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,0,1
1483,0,2,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
1484,1,5,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5
1485,0,5,0,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1
1486,0,2,2,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,3,1
1487,0,5,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1
1488,1,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1
1489,0,2,0,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1
1490,1,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
1491,0,2,2,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1492,0,5,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1
1493,0,5,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1494,0,2,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1495,0,2,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1
1496,0,5,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1
1497,0,5,0,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1
1498,0,5,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
1499,0,2,0,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,0,1
1500,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
1501,0,2,0,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1
1502,0,5,0,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1
1503,0,2,0,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1504,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,5,0
1505,1,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5
1506,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,5,0
1507,0,5,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
1508,0,5,0,4,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,5,0
1509,0,5,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1510,0,2,2,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,3,1
1511,0,2,2,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1
1512,0,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
1513,0,5,0,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
1514,0,2,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1515,0,2,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1
1516,0,2,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1517,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
1518,0,5,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1
1519,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
1520,0,2,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1521,0,5,2,8,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,0,1
1522,0,5,0,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1523,0,5,2,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1524,0,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1525,0,5,3,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,5,0
1526,0,2,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1527,0,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
1528,0,5,2,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1529,1,2,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,5
1530,0,2,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,3,1
1531,1,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,5
1532,0,2,2,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1
1533,0,2,0,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1
1534,1,5,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1
1535,0,5,2,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
1536,1,5,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
1537,0,5,2,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1
1538,0,2,2,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1
1539,1,2,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,4,1
1540,0,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1541,0,5,2,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1
1542,0,5,0,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1
1543,0,5,0,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1
1544,0,5,3,2,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,2,5,0
1545,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5
1546,0,2,0,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1
1547,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,1
1548,0,5,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1
1549,0,2,0,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1
1550,0,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
1551,0,2,2,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1
1552,0,2,0,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1553,0,2,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1
1554,1,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5
1555,0,5,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1
1556,0,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
1557,0,2,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1
1558,0,2,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1
1559,0,5,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
1560,0,2,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
1561,0,5,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1
1562,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,4,0
1563,0,0,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
1564,0,5,0,3,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,4,0
1565,1,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1
1566,0,5,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1
1567,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
1568,0,2,2,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1569,0,2,0,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1
1570,0,5,0,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1
1571,0,5,0,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1572,0,2,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1573,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
1574,0,2,2,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1
1575,0,5,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1
1576,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,1
1577,0,2,0,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1578,1,2,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,1
1579,0,2,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1580,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,4,0
1581,0,5,0,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,3,1
1582,1,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,4,5
1583,0,2,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1
1584,1,5,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,4,5
1585,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0
1586,0,5,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1
1587,0,5,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4
1588,0,2,0,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1
1589,0,2,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1
1590,0,5,0,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1591,0,2,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1
1592,0,2,0,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1593,0,5,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1594,0,2,0,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1
1595,0,5,0,3,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,4,0
1596,0,5,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1
1597,0,2,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1
1598,0,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,1
1599,0,5,3,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,5,0
1600,0,2,2,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1
1601,0,2,0,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1
1602,0,2,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
1603,0,2,0,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1
1604,0,2,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1605,0,2,2,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,0,1
1606,0,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1607,0,5,0,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,5,0
1608,0,5,2,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1
1609,0,5,0,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
1610,0,2,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1
1611,0,5,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,5,5
1612,1,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5
1613,1,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1
1614,0,5,0,4,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,4,0
1615,0,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1616,0,2,0,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,0,1
1617,0,5,2,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,3,1
1618,0,5,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1
1619,0,5,2,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1
1620,0,2,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1621,0,2,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1
1622,0,2,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1623,0,5,0,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,2,4,0
1624,1,2,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
1625,0,5,0,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1
1626,0,5,0,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,4,0
1627,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,5
1628,1,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1
1629,1,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,5
1630,0,2,0,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1
1631,0,2,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1
1632,0,2,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1
1633,0,5,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
1634,0,2,2,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1
1635,1,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1
1636,1,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,1
1637,0,2,2,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1
1638,0,5,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
1639,0,5,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1
1640,0,5,0,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,2,4,0
1641,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,4,0
1642,0,2,0,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1
1643,0,2,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1644,0,5,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1
1645,0,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
1646,0,2,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1647,0,5,2,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1
1648,0,5,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1649,0,5,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1
1650,0,5,2,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1651,0,5,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1
1652,0,5,2,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1
1653,0,5,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
1654,0,2,2,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1
1655,0,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1656,0,2,0,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1
1657,0,2,0,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1
1658,0,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1659,0,2,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,3,1
1660,0,5,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1
1661,0,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
1662,0,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1
1663,0,5,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1
1664,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1
1665,0,5,0,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1
1666,1,5,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5
1667,0,5,3,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,4,0
1668,1,2,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5
1669,0,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
1670,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
1671,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
1672,0,5,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1673,0,2,2,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1
1674,0,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1
1675,0,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1676,0,2,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1
1677,0,2,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1678,0,5,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1679,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
1680,0,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1
1681,0,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
1682,1,2,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,1
1683,0,2,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1
1684,0,2,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1
1685,0,2,2,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
